Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Daily Return,MA50,MA200
2020-09-23,405.160004,412.149994,375.880005,380.359985,380.359985,95074200,2020,2020-09,-0.10341094421063957,362.46367855999995,198.96111927
2020-09-24,363.799988,399.5,351.299988,387.790009,387.790009,96561100,2020,2020-09,0.0195341894337282,364.03543881999997,200.56053932499998
2020-09-25,393.470001,408.730011,391.299988,407.339996,407.339996,67208500,2020,2020-09,0.050413849109763875,366.17967892,202.248399315
2020-09-28,424.619995,428.079987,415.549988,421.200012,421.200012,49719600,2020,2020-09,0.03402566930844686,368.60031918,204.00169937
2020-09-29,416.0,428.5,411.600006,419.070007,419.070007,50219300,2020,2020-09,-0.005056991783751519,370.4097192,205.73736942000002
2020-09-30,421.320007,433.929993,420.470001,429.01001,429.01001,48145600,2020,2020-09,0.023719194487712425,372.7164794600001,207.524029465
2020-10-01,440.76001,448.880005,434.420013,448.160004,448.160004,50741500,2020,2020-10,0.04463763910776808,375.31035948000005,209.38332946999998
2020-10-02,421.390015,439.130005,415.0,415.089996,415.089996,71430000,2020,2020-10,-0.07379062768840927,377.55987912000006,211.079789465
2020-10-05,423.350006,433.640015,419.329987,425.679993,425.679993,44722800,2020,2020-10,0.025512532467778515,380.4054790999999,212.815039445
2020-10-06,423.790009,428.779999,406.049988,413.980011,413.980011,49146300,2020,2020-10,-0.02748539323528887,382.52667906000005,214.48089950499997
2020-10-07,419.869995,429.899994,413.850006,425.299988,425.299988,43127700,2020,2020-10,0.02734425986572564,385.12671874,216.201809465
2020-10-08,438.440002,439.0,425.299988,425.920013,425.920013,40421100,2020,2020-10,0.0014578533211715428,387.64867918,217.91218952
2020-10-09,430.130005,434.589996,426.459991,434.0,434.0,28925700,2020,2020-10,0.018970667621575288,390.37871946,219.656939505
2020-10-12,442.0,448.73999,438.579987,442.299988,442.299988,38791100,2020,2020-10,0.019124396313364045,393.50167905999996,221.437499425
2020-10-13,443.350006,448.890015,436.600006,446.649994,446.649994,34463700,2020,2020-10,0.009834967483652868,396.49467894000003,223.24036941499998
2020-10-14,449.779999,465.899994,447.350006,461.299988,461.299988,47879700,2020,2020-10,0.0327997183405313,399.77267882,225.132169345
2020-10-15,450.309998,456.570007,442.5,448.880005,448.880005,35672400,2020,2020-10,-0.02692387453519729,402.81019896,226.95823936999997
2020-10-16,454.440002,455.950012,438.850006,439.670013,439.670013,32775900,2020,2020-10,-0.020517714973737777,405.64527952,228.72632942500002
2020-10-19,446.23999,447.0,428.869995,430.829987,430.829987,36287800,2020,2020-10,-0.020106047123118143,408.45103942000003,230.437469375
2020-10-20,431.75,431.75,419.049988,421.940002,421.940002,31656300,2020,2020-10,-0.020634554855161524,411.21555968,232.09562939
2020-10-21,422.700012,432.950012,421.25,422.640015,422.640015,32370500,2020,2020-10,0.001659034452011987,414.17080016,233.739769485
2020-10-22,441.920013,445.230011,424.51001,425.790009,425.790009,39993200,2020,2020-10,0.007453137157398482,416.46756042,235.376579525
2020-10-23,421.839996,422.890015,407.380005,420.630005,420.630005,33717000,2020,2020-10,-0.012118659176899582,418.39616027999995,236.99838956
2020-10-26,411.630005,425.76001,410.0,420.279999,420.279999,28239200,2020,2020-10,-0.0008320994599517739,420.19892030000005,238.62163957
2020-10-27,423.76001,430.5,420.100006,424.679993,424.679993,22686500,2020,2020-10,0.010469196750902299,421.34996033999994,240.220179535
2020-10-28,416.480011,418.600006,406.0,406.019989,406.019989,25451400,2020,2020-10,-0.04393897595265339,421.92200014,241.71235947999998
2020-10-29,409.959991,418.059998,406.459991,410.829987,410.829987,22655300,2020,2020-10,0.011846702453853775,422.62448000000006,243.24800943000002
2020-10-30,406.899994,407.589996,379.109985,388.040009,388.040009,42511300,2020,2020-10,-0.05547301492381085,422.37796024000005,244.674719485
2020-11-02,394.0,406.980011,392.299988,400.51001,400.51001,29021100,2020,2020-11,0.0321358641139502,422.1882404,246.16676954500002
2020-11-03,409.730011,427.769989,406.690002,423.899994,423.899994,34351700,2020,2020-11,0.058400497905158444,422.60944035999995,247.739069505
2020-11-04,430.619995,435.399994,417.100006,420.980011,420.980011,32143100,2020,2020-11,-0.00688837707320189,422.93568060000007,249.27440954500003
2020-11-05,428.299988,440.0,424.0,438.089996,438.089996,28414500,2020,2020-11,0.04064322426938216,423.08480046000005,250.892659515
2020-11-06,436.100006,436.570007,424.279999,429.950012,429.950012,21706000,2020,2020-11,-0.018580620590112673,422.7288007000001,252.47758958999998
2020-11-09,439.5,452.5,421.0,421.26001,421.26001,34833000,2020,2020-11,-0.020211656605326422,422.30040104,254.02586965999998
2020-11-10,420.089996,420.089996,396.029999,410.359985,410.359985,30284200,2020,2020-11,-0.025874815413881813,420.5412006,255.51076959999997
2020-11-11,416.450012,418.700012,410.579987,417.130005,417.130005,17357700,2020,2020-11,0.016497758669135276,419.38280094000004,257.015429635
2020-11-12,415.049988,423.0,409.519989,411.76001,411.76001,19855100,2020,2020-11,-0.012873672321893848,418.67060123999994,258.43341967
2020-11-13,410.850006,412.529999,401.660004,408.5,408.5,19771100,2020,2020-11,-0.007917257433523006,418.70060123999997,259.82534968
2020-11-16,408.929993,412.450012,404.089996,408.089996,408.089996,26838600,2020,2020-11,-0.0010036817625459493,418.49600102,261.08579966
2020-11-17,460.170013,462.0,433.01001,441.609985,441.609985,61188300,2020,2020-11,0.08213871775479653,420.7240009,262.40678957
2020-11-18,448.350006,496.0,443.5,486.640015,486.640015,78044000,2020,2020-11,0.10196787103896665,423.13120122,264.105289635
2020-11-19,492.0,508.609985,487.570007,499.269989,499.269989,62475300,2020,2020-11,0.02595342267528089,425.68980107999994,265.852679545
2020-11-20,497.98999,502.5,489.059998,489.609985,489.609985,32911900,2020,2020-11,-0.019348256880707515,428.02760076000004,267.55265948
2020-11-23,503.5,526.0,501.790009,521.849976,521.849976,50260300,2020,2020-11,0.06584831189666196,430.07220037999997,269.390629375
2020-11-24,540.400024,559.98999,526.200012,555.380005,555.380005,53648500,2020,2020-11,0.06425223827163684,432.1846002799999,271.393149365
2020-11-25,550.059998,574.0,545.369995,574.0,574.0,48930200,2020,2020-11,0.033526585099152184,434.82940007999997,273.49585940000003
2020-11-27,581.159973,598.780029,578.450012,585.76001,585.76001,37561100,2020,2020-11,0.020487822299651404,438.07600041999996,275.620659435
2020-11-30,602.210022,607.799988,554.51001,567.599976,567.599976,63003100,2020,2020-11,-0.031002515859694824,440.58500006,277.65862933
2020-12-01,597.590027,597.849976,572.049988,584.76001,584.76001,40103500,2020,2020-12,0.03023261931920862,443.29239995999995,279.724029415
2020-12-02,556.440002,571.539978,541.210022,568.820007,568.820007,47775700,2020,2020-12,-0.027259051110557153,446.18419987999994,281.65070948
2020-12-03,590.02002,598.969971,582.429993,593.380005,593.380005,42552000,2020,2020-12,0.04317709942997827,450.44460028000003,283.718199485
2020-12-04,591.01001,599.039978,585.5,599.039978,599.039978,29401300,2020,2020-12,0.009538530035234416,454.66959966,285.81239939000005
2020-12-07,604.919983,648.789978,603.049988,641.76001,641.76001,56309700,2020,2020-12,0.07131415860194878,459.35799994,288.18740946
2020-12-08,625.51001,651.280029,618.5,649.880005,649.880005,64265000,2020,2020-12,0.012652697072851327,463.93159979999996,290.63689951
2020-12-09,653.690002,654.320007,588.0,604.47998,604.47998,71291200,2020,2020-12,-0.06985908883286851,467.63979926,292.88049943500005
2020-12-10,574.369995,627.75,566.340027,627.070007,627.070007,67083200,2020,2020-12,0.03737100937569515,471.6009992,295.336849455
2020-12-11,615.01001,624.0,596.799988,609.98999,609.98999,46475000,2020,2020-12,-0.027237815250825692,474.83759891999995,297.71880937000003
2020-12-14,619.0,642.75,610.200012,639.830017,639.830017,52040600,2020,2020-12,0.04891887979997822,479.33239934,300.17433946
2020-12-15,643.280029,646.900024,623.799988,633.25,633.25,45071500,2020,2020-12,-0.01028400797895046,483.48379948,302.595079435
2020-12-16,628.22998,632.5,605.0,622.77002,622.77002,42095800,2020,2020-12,-0.01654951440979069,487.65959965999997,304.959429565
2020-12-17,628.190002,658.820007,619.5,655.900024,655.900024,56270100,2020,2020-12,0.05319781449980532,492.27160038,307.51438966
2020-12-18,668.900024,695.0,628.539978,695.0,695.0,222126200,2020,2020-12,0.05961270707317423,497.65320012000006,310.285909665
2020-12-21,666.23999,668.5,646.070007,649.859985,649.859985,58045300,2020,2020-12,-0.06494966187050355,501.97039982,312.9272096
2020-12-22,648.0,649.880005,614.22998,640.340027,640.340027,51716000,2020,2020-12,-0.014649244790783778,505.9312006,315.483579765
2020-12-23,632.200012,651.5,622.570007,645.97998,645.97998,33173000,2020,2020-12,0.008807747075289418,509.91780031999997,318.07924965999996
2020-12-24,642.98999,666.090027,641.0,661.77002,661.77002,22865600,2020,2020-12,0.024443543900540154,513.9272009599999,320.827549755
2020-12-28,674.51001,681.400024,660.799988,663.690002,663.690002,32278600,2020,2020-12,0.0029012828353873754,518.2234009,323.59937978
2020-12-29,661.0,669.900024,655.0,665.98999,665.98999,22910800,2020,2020-12,0.0034654552472828115,522.7498004400001,326.48425972999996
2020-12-30,672.0,696.599976,668.359985,694.780029,694.780029,42846000,2020,2020-12,0.04322893651900084,528.02880128,329.52795986999996
2020-12-31,699.98999,718.719971,691.119995,705.669983,705.669983,49649900,2020,2020-12,0.015673959448250008,533.7034009,332.69508977
2021-01-04,719.460022,744.48999,717.190002,729.77002,729.77002,48638200,2021,2021-01,0.03415199396401136,539.846001,335.91629987
2021-01-05,723.659973,740.840027,719.200012,735.109985,735.109985,32245200,2021,2021-01,0.00731732580628619,546.03240052,339.16431981
2021-01-06,758.48999,774.0,749.099976,755.97998,755.97998,44700000,2021,2021-01,0.02839030271096088,552.7394000200001,342.5099297
2021-01-07,777.630005,816.98999,775.200012,816.039978,816.039978,51498900,2021,2021-01,0.07944654566116949,560.6545996,346.08512959
2021-01-08,856.0,884.48999,838.390015,880.02002,880.02002,75055500,2021,2021-01,0.07840307304160055,569.7614001400001,349.9459797
2021-01-11,849.400024,854.429993,803.619995,811.190002,811.190002,59301600,2021,2021-01,-0.07821415017353806,577.8648004,353.47376969
2021-01-12,831.0,868.0,827.340027,849.440002,849.440002,46270700,2021,2021-01,0.04715294802166459,586.6370007,357.20660969000005
2021-01-13,852.76001,860.469971,832.0,854.409973,854.409973,33312500,2021,2021-01,0.0058508793891247635,595.96439998,360.97652954000006
2021-01-14,843.390015,863.0,838.75,845.0,845.0,31266300,2021,2021-01,-0.0110134166235909,604.85419978,364.67752952500007
2021-01-15,852.0,859.900024,819.099976,826.159973,826.159973,38777600,2021,2021-01,-0.022295889940828317,612.8993993600001,368.32676941
2021-01-19,837.799988,850.0,833.0,844.549988,844.549988,25367000,2021,2021-01,0.02225962961292005,621.3707989,372.095049365
2021-01-20,858.73999,859.5,837.280029,850.450012,850.450012,25665900,2021,2021-01,0.00698599737591854,629.61799922,375.86728942999997
2021-01-21,855.0,855.719971,841.419983,844.98999,844.98999,20521100,2021,2021-01,-0.00642015629720516,637.91879878,379.575999375
2021-01-22,834.309998,848.0,828.619995,846.640015,846.640015,20066500,2021,2021-01,0.0019527154398597535,646.42639888,383.26374947000005
2021-01-25,855.0,900.400024,838.820007,880.799988,880.799988,41173400,2021,2021-01,0.04034769488186796,655.8351989399999,387.1189094200001
2021-01-26,891.380005,895.900024,871.599976,883.090027,883.090027,23131600,2021,2021-01,0.0025999534868295093,665.15439938,390.961359565
2021-01-27,870.349976,891.5,858.659973,864.159973,864.159973,27334000,2021,2021-01,-0.021436154209903635,674.2023986400001,394.63120942
2021-01-28,820.0,848.0,801.0,835.429993,835.429993,26378000,2021,2021-01,-0.033246136013754146,682.7409984999999,398.09846940000006
2021-01-29,830.0,842.409973,780.099976,793.530029,793.530029,34990800,2021,2021-01,-0.05015377033512847,690.44979916,401.33628953
2021-02-01,814.289978,842.0,795.559998,839.809998,839.809998,25391400,2021,2021-02,0.05832163536182944,698.41379942,404.790129485
2021-02-02,844.679993,880.5,842.200012,872.789978,872.789978,24346200,2021,2021-02,0.0392707637186287,706.13679868,408.400189375
2021-02-03,877.02002,878.080017,853.059998,854.690002,854.690002,18343500,2021,2021-02,-0.020738065807625494,713.24519894,411.92727937
2021-02-04,855.0,856.5,833.419983,849.98999,849.98999,15812700,2021,2021-02,-0.005499083865497245,720.4527990400001,415.4905093500001
2021-02-05,845.0,864.77002,838.969971,852.22998,852.22998,18566600,2021,2021-02,0.002635313387631788,727.0603991199999,419.01954926499997
2021-02-08,869.669983,877.77002,854.75,863.419983,863.419983,20161700,2021,2021-02,0.0131302620919298,733.2211986799999,422.631019145
2021-02-09,855.119995,859.799988,841.75,849.460022,849.460022,15157700,2021,2021-02,-0.016168216250329714,738.7303991199999,426.15316925999997
2021-02-10,843.640015,844.820007,800.02002,804.820007,804.820007,36216100,2021,2021-02,-0.0525510487178642,743.11159906,429.378519295
2021-02-11,812.440002,829.880005,801.72998,811.659973,811.659973,21622800,2021,2021-02,0.008498752442171797,747.9927990000001,432.667699135
2021-02-12,801.26001,817.330017,785.330017,816.119995,816.119995,23768300,2021,2021-02,0.005494938950254102,752.6199987,435.94778908499995
2021-02-16,818.0,821.0,792.440002,796.219971,796.219971,19802300,2021,2021-02,-0.024383698625102368,757.1679979800001,439.14700890499995
2021-02-17,779.090027,799.840027,762.01001,798.150024,798.150024,25996500,2021,2021-02,0.0024240198315750305,761.26339836,442.436438985
2021-02-18,780.900024,794.690002,776.27002,787.380005,787.380005,17957100,2021,2021-02,-0.0134937275902407,765.0301989000001,445.612148975
2021-02-19,795.0,796.789978,777.369995,781.299988,781.299988,18958300,2021,2021-02,-0.007721833119193833,767.8209984599999,448.75043892499997
2021-02-22,762.640015,768.5,710.200012,714.5,714.5,37269700,2021,2021-02,-0.08549851404835807,769.11339836,451.54035889500005
2021-02-23,662.130005,713.609985,619.0,698.840027,698.840027,66606900,2021,2021-02,-0.021917386983904885,771.0005993,454.25451905
2021-02-24,711.849976,745.0,694.169983,742.02002,742.02002,36767000,2021,2021-02,0.06178809360042581,773.29959956,457.145199135
2021-02-25,726.150024,737.210022,670.580017,682.219971,682.219971,39023900,2021,2021-02,-0.08059088351821031,774.74419918,459.74500901000005
2021-02-26,700.0,706.700012,659.51001,675.5,675.5,41089200,2021,2021-02,-0.009850152862206363,775.45759884,462.31309899000007
2021-03-01,690.109985,719.0,685.049988,718.429993,718.429993,27136200,2021,2021-03,0.06355291339748326,777.1611987,465.11428895000006
